rgn_id,year,values
1,2011,2485.1146832874388
2,2011,2485.1146832874388
3,2011,2485.1146832874388
4,2011,2485.1146832874388
5,2011,2485.1146832874388
6,2011,2485.1146832874388
7,2011,2485.1146832874388
8,2011,2485.1146832874388
1,2012,2485.1146832874388
2,2012,2485.1146832874388
3,2012,2485.1146832874388
4,2012,2485.1146832874388
5,2012,2485.1146832874388
6,2012,2485.1146832874388
7,2012,2485.1146832874388
8,2012,2485.1146832874388
1,2013,2485.1146832874388
2,2013,2485.1146832874388
3,2013,2485.1146832874388
4,2013,2485.1146832874388
5,2013,2485.1146832874388
6,2013,2485.1146832874388
7,2013,2485.1146832874388
8,2013,2485.1146832874388
1,2014,2485.1146832874388
2,2014,2485.1146832874388
3,2014,2485.1146832874388
4,2014,2485.1146832874388
5,2014,2485.1146832874388
6,2014,2485.1146832874388
7,2014,2485.1146832874388
8,2014,2485.1146832874388
1,2015,2485.1146832874388
2,2015,2485.1146832874388
3,2015,2485.1146832874388
4,2015,2485.1146832874388
5,2015,2485.1146832874388
6,2015,2485.1146832874388
7,2015,2485.1146832874388
8,2015,2485.1146832874388
