rgn_id,year,values
1,2011,5060.928621604562
2,2011,5060.928621604562
3,2011,5060.928621604562
4,2011,5060.928621604562
5,2011,5060.928621604562
6,2011,5060.928621604562
7,2011,5060.928621604562
8,2011,5060.928621604562
1,2012,5060.928621604562
2,2012,5060.928621604562
3,2012,5060.928621604562
4,2012,5060.928621604562
5,2012,5060.928621604562
6,2012,5060.928621604562
7,2012,5060.928621604562
8,2012,5060.928621604562
1,2013,5060.928621604562
2,2013,5060.928621604562
3,2013,5060.928621604562
4,2013,5060.928621604562
5,2013,5060.928621604562
6,2013,5060.928621604562
7,2013,5060.928621604562
8,2013,5060.928621604562
1,2014,5060.928621604562
2,2014,5060.928621604562
3,2014,5060.928621604562
4,2014,5060.928621604562
5,2014,5060.928621604562
6,2014,5060.928621604562
7,2014,5060.928621604562
8,2014,5060.928621604562
1,2015,5060.928621604562
2,2015,5060.928621604562
3,2015,5060.928621604562
4,2015,5060.928621604562
5,2015,5060.928621604562
6,2015,5060.928621604562
7,2015,5060.928621604562
8,2015,5060.928621604562
