rgn_id,year,habitat,trend
1,2009,mangrove,0.041217857
1,2010,mangrove,0.041217857
1,2011,mangrove,0.041217857
1,2012,mangrove,0.041217857
1,2013,mangrove,0.041217857
1,2014,mangrove,0.041217857
1,2015,mangrove,0.041217857
2,2009,mangrove,0.021875
2,2010,mangrove,0.021875
2,2011,mangrove,0.021875
2,2012,mangrove,0.021875
2,2013,mangrove,0.021875
2,2014,mangrove,0.021875
2,2015,mangrove,0.021875
3,2009,mangrove,NA
3,2010,mangrove,NA
3,2011,mangrove,NA
3,2012,mangrove,NA
3,2013,mangrove,NA
3,2014,mangrove,NA
3,2015,mangrove,NA
4,2009,mangrove,-0.014160714
4,2010,mangrove,-0.014160714
4,2011,mangrove,-0.014160714
4,2012,mangrove,-0.014160714
4,2013,mangrove,-0.014160714
4,2014,mangrove,-0.014160714
4,2015,mangrove,-0.014160714
5,2009,mangrove,0.394153571
5,2010,mangrove,0.394153571
5,2011,mangrove,0.394153571
5,2012,mangrove,0.394153571
5,2013,mangrove,0.394153571
5,2014,mangrove,0.394153571
5,2015,mangrove,0.394153571
6,2009,mangrove,NA
6,2010,mangrove,NA
6,2011,mangrove,NA
6,2012,mangrove,NA
6,2013,mangrove,NA
6,2014,mangrove,NA
6,2015,mangrove,NA
7,2009,mangrove,0.030025
7,2010,mangrove,0.030025
7,2011,mangrove,0.030025
7,2012,mangrove,0.030025
7,2013,mangrove,0.030025
7,2014,mangrove,0.030025
7,2015,mangrove,0.030025
8,2009,mangrove,NA
8,2010,mangrove,NA
8,2011,mangrove,NA
8,2012,mangrove,NA
8,2013,mangrove,NA
8,2014,mangrove,NA
8,2015,mangrove,NA
