rgn_id,year,species,catch
1,2e3,Ikan_terbang,214.585
1,2001,Ikan_terbang,61.94
1,2002,Ikan_terbang,90.954
1,2003,Ikan_terbang,945.699
1,2004,Ikan_terbang,95.269
1,2005,Ikan_terbang,128.156
1,2006,Ikan_terbang,145.466
1,2007,Ikan_terbang,144.406
1,2008,Ikan_terbang,176.616
1,2009,Ikan_terbang,58.219
1,2010,Ikan_terbang,64.623
1,2011,Ikan_terbang,80.005
1,2012,Ikan_terbang,78.989
1,2013,Ikan_terbang,98.923
1,2014,Ikan_terbang,118.98
1,2015,Ikan_terbang,110.57
2,2e3,Ikan_terbang,19.084
2,2001,Ikan_terbang,9.968
2,2002,Ikan_terbang,10.496
2,2003,Ikan_terbang,90.55
2,2004,Ikan_terbang,14.427
2,2005,Ikan_terbang,19.548
2,2006,Ikan_terbang,23.767
2,2007,Ikan_terbang,22.267
2,2008,Ikan_terbang,24.66
2,2009,Ikan_terbang,8.129
2,2010,Ikan_terbang,6.33
2,2011,Ikan_terbang,11.257
2,2012,Ikan_terbang,19.853
2,2013,Ikan_terbang,23.323
2,2014,Ikan_terbang,28.307
2,2015,Ikan_terbang,11.849
3,2e3,Ikan_terbang,128.337
3,2001,Ikan_terbang,61.719
3,2002,Ikan_terbang,67.66
3,2003,Ikan_terbang,718.715
3,2004,Ikan_terbang,96.765
3,2005,Ikan_terbang,131.332
3,2006,Ikan_terbang,122.414
3,2007,Ikan_terbang,143.384
3,2008,Ikan_terbang,109.493
3,2009,Ikan_terbang,36.092
3,2010,Ikan_terbang,39.687
3,2011,Ikan_terbang,78.416
3,2012,Ikan_terbang,78.989
3,2013,Ikan_terbang,97.648
3,2014,Ikan_terbang,122.686
3,2015,Ikan_terbang,127.552
4,2e3,Ikan_terbang,21.303
4,2001,Ikan_terbang,11.66
4,2002,Ikan_terbang,14.476
4,2003,Ikan_terbang,110.447
4,2004,Ikan_terbang,12.343
4,2005,Ikan_terbang,16.937
4,2006,Ikan_terbang,30.365
4,2007,Ikan_terbang,28.107
4,2008,Ikan_terbang,37.227
4,2009,Ikan_terbang,12.271
4,2010,Ikan_terbang,14.927
4,2011,Ikan_terbang,22.601
4,2012,Ikan_terbang,11.327
4,2013,Ikan_terbang,17.691
4,2014,Ikan_terbang,21.278
4,2015,Ikan_terbang,22.869
5,2e3,Ikan_terbang,132.849
5,2001,Ikan_terbang,66.206
5,2002,Ikan_terbang,36.639
5,2003,Ikan_terbang,385.345
5,2004,Ikan_terbang,50.707
5,2005,Ikan_terbang,68.03
5,2006,Ikan_terbang,74.641
5,2007,Ikan_terbang,78.773
5,2008,Ikan_terbang,101.4
5,2009,Ikan_terbang,33.425
5,2010,Ikan_terbang,31.355
5,2011,Ikan_terbang,45.975
5,2012,Ikan_terbang,45.391
5,2013,Ikan_terbang,57.377
5,2014,Ikan_terbang,68.372
5,2015,Ikan_terbang,83.776
7,2e3,Ikan_terbang,256.304
7,2001,Ikan_terbang,127.704
7,2002,Ikan_terbang,138.909
7,2003,Ikan_terbang,1628.682
7,2004,Ikan_terbang,217.682
7,2005,Ikan_terbang,288.633
7,2006,Ikan_terbang,351.186
7,2007,Ikan_terbang,322.54
7,2008,Ikan_terbang,472.247
7,2009,Ikan_terbang,155.668
7,2010,Ikan_terbang,174.38
7,2011,Ikan_terbang,266.57
7,2012,Ikan_terbang,263.185
7,2013,Ikan_terbang,330.876
7,2014,Ikan_terbang,397.962
7,2015,Ikan_terbang,488.394
8,2e3,Ikan_terbang,179.82
8,2001,Ikan_terbang,78.491
8,2002,Ikan_terbang,97.003
8,2003,Ikan_terbang,1148.726
8,2004,Ikan_terbang,158.479
8,2005,Ikan_terbang,218.839
8,2006,Ikan_terbang,223.684
8,2007,Ikan_terbang,212.593
8,2008,Ikan_terbang,223.365
8,2009,Ikan_terbang,73.628
8,2010,Ikan_terbang,103.662
8,2011,Ikan_terbang,112.446
8,2012,Ikan_terbang,115.684
8,2013,Ikan_terbang,157.044
8,2014,Ikan_terbang,193.358
8,2015,Ikan_terbang,322.652
9,2e3,Ikan_terbang,16.717
9,2001,Ikan_terbang,8.313
9,2002,Ikan_terbang,11.862
9,2003,Ikan_terbang,82.835
9,2004,Ikan_terbang,11.328
9,2005,Ikan_terbang,15.525
9,2006,Ikan_terbang,19.475
9,2007,Ikan_terbang,19.931
9,2008,Ikan_terbang,25.993
9,2009,Ikan_terbang,8.568
9,2010,Ikan_terbang,8.037
9,2011,Ikan_terbang,11.73
9,2012,Ikan_terbang,11.581
9,2013,Ikan_terbang,18.01
9,2014,Ikan_terbang,25.56
9,2015,Ikan_terbang,32.378
