rgn_id,year,pressure_score
1,2013,0.515684089744913
1,2014,0.513939614949115
1,2015,0.511741340030836
1,2016,0.509677719979776
2,2013,0.515684089744913
2,2014,0.513939614949115
2,2015,0.511741340030836
2,2016,0.509677719979776
3,2013,0.515684089744913
3,2014,0.513939614949115
3,2015,0.511741340030836
3,2016,0.509677719979776
4,2013,0.515684089744913
4,2014,0.513939614949115
4,2015,0.511741340030836
4,2016,0.509677719979776
5,2013,0.515684089744913
5,2014,0.513939614949115
5,2015,0.511741340030836
5,2016,0.509677719979776
6,2013,0.515684089744913
6,2014,0.513939614949115
6,2015,0.511741340030836
6,2016,0.509677719979776
7,2013,0.515684089744913
7,2014,0.513939614949115
7,2015,0.511741340030836
7,2016,0.509677719979776
8,2013,0.515684089744913
8,2014,0.513939614949115
8,2015,0.511741340030836
8,2016,0.509677719979776
