rgn_id,year,popsum
1,2005,162587004
1,2006,164230365.2
1,2007,165873726.4
1,2008,167517087.6
1,2009,169160448.8
1,2010,170803810
1,2011,172428602.8
1,2012,174053395.6
1,2013,175678188.4
1,2014,177302981.2
1,2015,178927774
2,2005,162587004
2,2006,164230365.2
2,2007,165873726.4
2,2008,167517087.6
2,2009,169160448.8
2,2010,170803810
2,2011,172428602.8
2,2012,174053395.6
2,2013,175678188.4
2,2014,177302981.2
2,2015,178927774
3,2005,162587004
3,2006,164230365.2
3,2007,165873726.4
3,2008,167517087.6
3,2009,169160448.8
3,2010,170803810
3,2011,172428602.8
3,2012,174053395.6
3,2013,175678188.4
3,2014,177302981.2
3,2015,178927774
4,2005,162587004
4,2006,164230365.2
4,2007,165873726.4
4,2008,167517087.6
4,2009,169160448.8
4,2010,170803810
4,2011,172428602.8
4,2012,174053395.6
4,2013,175678188.4
4,2014,177302981.2
4,2015,178927774
5,2005,162587004
5,2006,164230365.2
5,2007,165873726.4
5,2008,167517087.6
5,2009,169160448.8
5,2010,170803810
5,2011,172428602.8
5,2012,174053395.6
5,2013,175678188.4
5,2014,177302981.2
5,2015,178927774
6,2005,162587004
6,2006,164230365.2
6,2007,165873726.4
6,2008,167517087.6
6,2009,169160448.8
6,2010,170803810
6,2011,172428602.8
6,2012,174053395.6
6,2013,175678188.4
6,2014,177302981.2
6,2015,178927774
7,2005,162587004
7,2006,164230365.2
7,2007,165873726.4
7,2008,167517087.6
7,2009,169160448.8
7,2010,170803810
7,2011,172428602.8
7,2012,174053395.6
7,2013,175678188.4
7,2014,177302981.2
7,2015,178927774
8,2005,162587004
8,2006,164230365.2
8,2007,165873726.4
8,2008,167517087.6
8,2009,169160448.8
8,2010,170803810
8,2011,172428602.8
8,2012,174053395.6
8,2013,175678188.4
8,2014,177302981.2
8,2015,178927774
