rgn_id,year,values
1,2011,13874.978568295212
1,2012,13874.978568295212
1,2013,13874.978568295212
1,2014,13874.978568295212
1,2015,13874.978568295212
2,2011,2358.0177994565165
2,2012,2358.0177994565165
2,2013,2358.0177994565165
2,2014,2358.0177994565165
2,2015,2358.0177994565165
3,2011,4265.757356053173
3,2012,4265.757356053173
3,2013,4265.757356053173
3,2014,4265.757356053173
3,2015,4265.757356053173
4,2011,14581.495171187824
4,2012,14581.495171187824
4,2013,14581.495171187824
4,2014,14581.495171187824
4,2015,14581.495171187824
5,2011,4660.466005290785
5,2012,4660.466005290785
5,2013,4660.466005290785
5,2014,4660.466005290785
5,2015,4660.466005290785
6,2011,44661.39350071768
6,2012,44661.39350071768
6,2013,44661.39350071768
6,2014,44661.39350071768
6,2015,44661.39350071768
7,2011,1740.7741039943653
7,2012,1740.7741039943653
7,2013,1740.7741039943653
7,2014,1740.7741039943653
7,2015,1740.7741039943653
8,2011,84.61774692664098
8,2012,84.61774692664098
8,2013,84.61774692664098
8,2014,84.61774692664098
8,2015,84.61774692664098
