rgn_id,taxa_code,year,tonnes
1,Akiami paste shrimp_967,1973,1
1,Akiami paste shrimp_967,1974,2
1,Akiami paste shrimp_967,1975,7
1,Akiami paste shrimp_967,1976,10
1,Akiami paste shrimp_967,1977,11
1,Akiami paste shrimp_967,1978,12
1,Akiami paste shrimp_967,1979,69
1,Akiami paste shrimp_967,1980,166
1,Akiami paste shrimp_967,1981,136
1,Akiami paste shrimp_967,1982,157
1,Akiami paste shrimp_967,1983,164
1,Akiami paste shrimp_967,1984,104
1,Akiami paste shrimp_967,1985,257
1,Akiami paste shrimp_967,1986,929
1,Akiami paste shrimp_967,1987,3014
1,Akiami paste shrimp_967,1988,334
1,Akiami paste shrimp_967,1989,1143
1,Akiami paste shrimp_967,1990,1389
1,Akiami paste shrimp_967,1991,3735
1,Akiami paste shrimp_967,1992,104
1,Akiami paste shrimp_967,1993,228
1,Akiami paste shrimp_967,1994,2652
1,Akiami paste shrimp_967,1995,1392
1,Akiami paste shrimp_967,1996,673
1,Akiami paste shrimp_967,1997,328
1,Akiami paste shrimp_967,1998,264
1,Akiami paste shrimp_967,1999,93
1,Akiami paste shrimp_967,2000,544
1,Akiami paste shrimp_967,2001,610
1,Akiami paste shrimp_967,2002,415
1,Akiami paste shrimp_967,2003,694
1,Akiami paste shrimp_967,2004,226
1,Akiami paste shrimp_967,2005,164
1,Akiami paste shrimp_967,2006,100
1,Akiami paste shrimp_967,2007,81
1,Akiami paste shrimp_967,2008,100
1,Akiami paste shrimp_967,2009,0
1,Akiami paste shrimp_967,2010,0
1,Akiami paste shrimp_967,2011,0
1,Akiami paste shrimp_967,2012,0
1,Akiami paste shrimp_967,2013,0
1,Akiami paste shrimp_967,2014,0
1,Banana prawn_968,1962,20
1,Banana prawn_968,1963,51
1,Banana prawn_968,1964,100
1,Banana prawn_968,1965,200
1,Banana prawn_968,1966,200
1,Banana prawn_968,1967,400
1,Banana prawn_968,1968,400
1,Banana prawn_968,1969,541
1,Banana prawn_968,1970,1553
1,Banana prawn_968,1971,2518
1,Banana prawn_968,1972,3440
1,Banana prawn_968,1973,3296
1,Banana prawn_968,1974,5348
1,Banana prawn_968,1975,4324
1,Banana prawn_968,1976,5003
1,Banana prawn_968,1977,10475
1,Banana prawn_968,1978,10584
1,Banana prawn_968,1979,10071
1,Banana prawn_968,1980,9436
1,Banana prawn_968,1981,11867
1,Banana prawn_968,1982,10634
1,Banana prawn_968,1983,8316
1,Banana prawn_968,1984,9421
1,Banana prawn_968,1985,12001
1,Banana prawn_968,1986,13575
1,Banana prawn_968,1987,16981
1,Banana prawn_968,1988,17793
1,Banana prawn_968,1989,18520
1,Banana prawn_968,1990,17590
1,Banana prawn_968,1991,19337
1,Banana prawn_968,1992,21779
1,Banana prawn_968,1993,29167
1,Banana prawn_968,1994,23860
1,Banana prawn_968,1995,31676
1,Banana prawn_968,1996,28822
1,Banana prawn_968,1997,30609
1,Banana prawn_968,1998,22589
1,Banana prawn_968,1999,28872
1,Banana prawn_968,2000,27434
1,Banana prawn_968,2001,25862
1,Banana prawn_968,2002,24708
1,Banana prawn_968,2003,34996
1,Banana prawn_968,2004,33797
1,Banana prawn_968,2005,27088
1,Banana prawn_968,2006,36187
1,Banana prawn_968,2007,16995
1,Banana prawn_968,2008,32143
1,Banana prawn_968,2009,22364.7
1,Banana prawn_968,2010,16424
1,Banana prawn_968,2011,10756.9
1,Banana prawn_968,2012,13128.02
1,Banana prawn_968,2013,17561.03
1,Banana prawn_968,2014,15633.65
1,Barramundi_969,1950,0.1
1,Barramundi_969,1951,0.1
1,Barramundi_969,1952,0.1
1,Barramundi_969,1953,0.1
1,Barramundi_969,1954,0.1
1,Barramundi_969,1955,0.1
1,Barramundi_969,1956,0.1
