rgn_id,year,species,catch
1,2e3,Kerapu,58.684
1,2001,Kerapu,20.937
1,2002,Kerapu,51.891
1,2003,Kerapu,41.077
1,2004,Kerapu,40.022
1,2005,Kerapu,51.725
1,2006,Kerapu,57.247
1,2007,Kerapu,62.992
1,2008,Kerapu,83.557
1,2009,Kerapu,93.964
1,2010,Kerapu,126.766
1,2011,Kerapu,85.475
1,2012,Kerapu,84.424
1,2013,Kerapu,68.07
1,2014,Kerapu,71.971
1,2015,Kerapu,81.393
2,2e3,Kerapu,5.219
2,2001,Kerapu,3.369
2,2002,Kerapu,5.988
2,2003,Kerapu,3.933
2,2004,Kerapu,6.061
2,2005,Kerapu,7.89
2,2006,Kerapu,9.353
2,2007,Kerapu,9.713
2,2008,Kerapu,11.666
2,2009,Kerapu,13.12
2,2010,Kerapu,12.417
2,2011,Kerapu,12.027
2,2012,Kerapu,21.219
2,2013,Kerapu,16.049
2,2014,Kerapu,17.123
2,2015,Kerapu,8.723
3,2e3,Kerapu,35.097
3,2001,Kerapu,20.863
3,2002,Kerapu,38.601
3,2003,Kerapu,31.218
3,2004,Kerapu,40.65
3,2005,Kerapu,53.006
3,2006,Kerapu,48.175
3,2007,Kerapu,62.546
3,2008,Kerapu,51.801
3,2009,Kerapu,58.253
3,2010,Kerapu,77.85
3,2011,Kerapu,83.776
3,2012,Kerapu,84.424
3,2013,Kerapu,67.193
3,2014,Kerapu,74.213
3,2015,Kerapu,93.894
4,2e3,Kerapu,5.826
4,2001,Kerapu,3.941
4,2002,Kerapu,8.259
4,2003,Kerapu,4.797
4,2004,Kerapu,5.185
4,2005,Kerapu,6.836
4,2006,Kerapu,11.95
4,2007,Kerapu,12.261
4,2008,Kerapu,17.612
4,2009,Kerapu,19.806
4,2010,Kerapu,29.28
4,2011,Kerapu,24.146
4,2012,Kerapu,12.106
4,2013,Kerapu,12.174
4,2014,Kerapu,12.871
4,2015,Kerapu,16.834
5,2e3,Kerapu,36.331
5,2001,Kerapu,22.38
5,2002,Kerapu,20.903
5,2003,Kerapu,16.738
5,2004,Kerapu,21.302
5,2005,Kerapu,27.457
5,2006,Kerapu,29.374
5,2007,Kerapu,34.362
5,2008,Kerapu,47.972
5,2009,Kerapu,53.947
5,2010,Kerapu,61.506
5,2011,Kerapu,49.118
5,2012,Kerapu,48.514
5,2013,Kerapu,39.482
5,2014,Kerapu,41.358
5,2015,Kerapu,61.67
7,2e3,Kerapu,70.094
7,2001,Kerapu,43.168
7,2002,Kerapu,79.25
7,2003,Kerapu,70.743
7,2004,Kerapu,91.446
7,2005,Kerapu,116.495
7,2006,Kerapu,138.206
7,2007,Kerapu,140.696
7,2008,Kerapu,223.42
7,2009,Kerapu,251.246
7,2010,Kerapu,342.067
7,2011,Kerapu,284.793
7,2012,Kerapu,281.292
7,2013,Kerapu,227.679
7,2014,Kerapu,240.728
7,2015,Kerapu,359.519
8,2e3,Kerapu,49.177
8,2001,Kerapu,26.532
8,2002,Kerapu,55.341
8,2003,Kerapu,49.896
8,2004,Kerapu,66.576
8,2005,Kerapu,88.325
8,2006,Kerapu,88.029
8,2007,Kerapu,92.736
8,2008,Kerapu,105.674
8,2009,Kerapu,118.836
8,2010,Kerapu,203.346
8,2011,Kerapu,120.133
8,2012,Kerapu,123.643
8,2013,Kerapu,108.064
8,2014,Kerapu,116.963
8,2015,Kerapu,237.512
9,2e3,Kerapu,4.572
9,2001,Kerapu,2.81
9,2002,Kerapu,6.767
9,2003,Kerapu,3.598
9,2004,Kerapu,4.759
9,2005,Kerapu,6.266
9,2006,Kerapu,7.664
9,2007,Kerapu,8.694
9,2008,Kerapu,12.297
9,2009,Kerapu,13.829
9,2010,Kerapu,15.766
9,2011,Kerapu,12.532
9,2012,Kerapu,12.378
9,2013,Kerapu,12.393
9,2014,Kerapu,15.461
9,2015,Kerapu,23.835
