rgn_id,year,mean_day
1,2007,1.499090909090909
1,2008,1.83
1,2009,1.6416666666666666
1,2010,1.4583333333333333
1,2011,1.5425
1,2012,1.4641666666666666
1,2013,1.2333333333333334
1,2014,1.0316666666666667
1,2015,1.03
1,2016,1.0325
1,2017,1.0408333333333333
2,2007,1.2945454545454544
2,2008,1.6416666666666666
2,2009,1.57
2,2010,1.2691666666666666
2,2011,1.2991666666666668
2,2012,1.2366666666666668
2,2013,1.1308333333333334
2,2014,1.1400000000000001
2,2015,1.1091666666666666
2,2016,1.2249999999999999
2,2017,1.2175
3,2007,3.2945454545454544
3,2008,3.165
3,2009,2.7158333333333333
3,2010,2.5058333333333334
3,2011,3.7275
3,2012,3.493333333333333
3,2013,3.92
3,2014,4.930833333333333
3,2015,3.9716666666666667
3,2016,2.695
3,2017,3.795
4,2007,2.962727272727273
4,2008,5.095
4,2009,2.6863636363636365
4,2010,2.4563636363636365
4,2011,2.341818181818182
4,2012,3.01
4,2013,2.4808333333333334
4,2014,2.9341666666666666
4,2015,2.21
4,2016,2.4966666666666666
4,2017,2.5083333333333333
5,2007,1.4490909090909092
5,2008,2.2875
5,2009,2.3541666666666665
5,2010,2.07
5,2011,1.920909090909091
5,2012,1.7391666666666667
5,2013,2.2
5,2014,1.225
5,2015,2.3975
5,2016,2.328333333333333
5,2017,2.388333333333333
7,2007,3.5272727272727273
7,2008,4.685833333333333
7,2009,2.0858333333333334
7,2010,2.388181818181818
7,2011,1.6179999999999999
7,2012,1.835
7,2013,1.57
7,2014,1.3583333333333334
7,2015,1.7041666666666666
7,2016,1.5541666666666667
7,2017,1.905
8,2007,1.8345454545454545
8,2008,1.935
8,2009,1.6827272727272726
8,2010,1.4833333333333334
8,2011,1.3372727272727274
8,2012,1.3466666666666667
8,2013,1.4441666666666666
8,2014,1.6025
8,2015,1.5725
8,2016,1.5983333333333334
8,2017,1.4208333333333334
9,2007,2.2954545454545454
9,2008,2.3075
9,2009,2.183333333333333
9,2010,2.216666666666667
9,2011,2.2408333333333332
9,2012,2.2516666666666665
9,2013,2.2716666666666665
9,2014,2.024166666666667
9,2015,1.9116666666666666
9,2016,1.9008333333333334
9,2017,2.1533333333333333
