rgn_id,habitat,year,km2
1,seagrass,2012,14797.2
2,seagrass,2012,14797.2
3,seagrass,2012,14797.2
4,seagrass,2012,14797.2
5,seagrass,2012,14797.2
6,seagrass,2012,14797.2
7,seagrass,2012,14797.2
8,seagrass,2012,14797.2
