rgn_id,sector,year,value,analysis_year
1,cf,2003,6227953.8425524,2012
1,cf,2004,4610777.184734,2012
1,cf,2005,4262296.7687482,2012
1,cf,2006,4572730.2739412,2012
1,cf,2007,4264086.3415444,2012
1,cf,2008,4265206.8110792,2012
1,mar,2001,3357232.64899098,2012
1,mar,2002,3478661.33811031,2012
1,mar,2003,3524380.21128076,2012
1,mar,2004,3524380.21128076,2012
1,mar,2005,0,2012
1,mar,2006,0,2012
1,mmw,1998,139.35455,2012
1,mmw,2008,124.68565,2012
1,tour,2005,4186761.00003,2012
1,tour,2006,3999513.38907,2012
1,tour,2007,4255904.83683,2012
1,tour,2008,4465522.51264,2012
1,tour,2009,4541784.09734,2012
1,tour,2010,4456116.9172,2012
1,cf,2003,3936759.6982,2013
1,cf,2004,2914524.137,2013
1,cf,2005,2694245.7451,2013
1,cf,2006,2890474.2566,2013
1,cf,2007,2695376.9542,2013
1,cf,2008,2696085.2156,2013
1,mar,2001,1701587.7592453,2013
1,mar,2002,1763132.9640701,2013
1,mar,2003,1786305.226194,2013
1,mar,2004,1786305.226194,2013
1,mar,2005,0,2013
1,mar,2006,0,2013
1,mmw,1998,72.77,2013
1,mmw,2008,65.11,2013
1,tour,2005,4186761.00003,2013
1,tour,2006,3999513.38907,2013
1,tour,2007,4255904.83683,2013
1,tour,2008,4465522.51264,2013
1,tour,2009,4541784.09734,2013
1,tour,2010,4456116.9172,2013
2,cf,2003,6227953.8425524,2012
2,cf,2004,4610777.184734,2012
2,cf,2005,4262296.7687482,2012
2,cf,2006,4572730.2739412,2012
2,cf,2007,4264086.3415444,2012
2,cf,2008,4265206.8110792,2012
2,mar,2001,3357232.64899098,2012
2,mar,2002,3478661.33811031,2012
2,mar,2003,3524380.21128076,2012
2,mar,2004,3524380.21128076,2012
2,mar,2005,0,2012
2,mar,2006,0,2012
2,mmw,1998,139.35455,2012
2,mmw,2008,124.68565,2012
2,tour,2005,4186761.00003,2012
2,tour,2006,3999513.38907,2012
2,tour,2007,4255904.83683,2012
2,tour,2008,4465522.51264,2012
2,tour,2009,4541784.09734,2012
2,tour,2010,4456116.9172,2012
2,cf,2003,3936759.6982,2013
2,cf,2004,2914524.137,2013
2,cf,2005,2694245.7451,2013
2,cf,2006,2890474.2566,2013
2,cf,2007,2695376.9542,2013
2,cf,2008,2696085.2156,2013
2,mar,2001,1701587.7592453,2013
2,mar,2002,1763132.9640701,2013
2,mar,2003,1786305.226194,2013
2,mar,2004,1786305.226194,2013
2,mar,2005,0,2013
2,mar,2006,0,2013
2,mmw,1998,72.77,2013
2,mmw,2008,65.11,2013
2,tour,2005,4186761.00003,2013
2,tour,2006,3999513.38907,2013
2,tour,2007,4255904.83683,2013
2,tour,2008,4465522.51264,2013
2,tour,2009,4541784.09734,2013
2,tour,2010,4456116.9172,2013
3,cf,2003,6227953.8425524,2012
3,cf,2004,4610777.184734,2012
3,cf,2005,4262296.7687482,2012
3,cf,2006,4572730.2739412,2012
3,cf,2007,4264086.3415444,2012
3,cf,2008,4265206.8110792,2012
3,mar,2001,3357232.64899098,2012
3,mar,2002,3478661.33811031,2012
3,mar,2003,3524380.21128076,2012
3,mar,2004,3524380.21128076,2012
3,mar,2005,0,2012
3,mar,2006,0,2012
3,mmw,1998,139.35455,2012
3,mmw,2008,124.68565,2012
3,tour,2005,4186761.00003,2012
3,tour,2006,3999513.38907,2012
3,tour,2007,4255904.83683,2012
3,tour,2008,4465522.51264,2012
3,tour,2009,4541784.09734,2012
3,tour,2010,4456116.9172,2012
3,cf,2003,3936759.6982,2013
3,cf,2004,2914524.137,2013
3,cf,2005,2694245.7451,2013
3,cf,2006,2890474.2566,2013
3,cf,2007,2695376.9542,2013
3,cf,2008,2696085.2156,2013
3,mar,2001,1701587.7592453,2013
3,mar,2002,1763132.9640701,2013
3,mar,2003,1786305.226194,2013
3,mar,2004,1786305.226194,2013
3,mar,2005,0,2013
3,mar,2006,0,2013
3,mmw,1998,72.77,2013
3,mmw,2008,65.11,2013
3,tour,2005,4186761.00003,2013
3,tour,2006,3999513.38907,2013
3,tour,2007,4255904.83683,2013
3,tour,2008,4465522.51264,2013
3,tour,2009,4541784.09734,2013
3,tour,2010,4456116.9172,2013
4,cf,2003,6227953.8425524,2012
4,cf,2004,4610777.184734,2012
4,cf,2005,4262296.7687482,2012
4,cf,2006,4572730.2739412,2012
4,cf,2007,4264086.3415444,2012
4,cf,2008,4265206.8110792,2012
4,mar,2001,3357232.64899098,2012
4,mar,2002,3478661.33811031,2012
4,mar,2003,3524380.21128076,2012
4,mar,2004,3524380.21128076,2012
4,mar,2005,0,2012
4,mar,2006,0,2012
4,mmw,1998,139.35455,2012
4,mmw,2008,124.68565,2012
4,tour,2005,4186761.00003,2012
4,tour,2006,3999513.38907,2012
4,tour,2007,4255904.83683,2012
4,tour,2008,4465522.51264,2012
4,tour,2009,4541784.09734,2012
4,tour,2010,4456116.9172,2012
4,cf,2003,3936759.6982,2013
4,cf,2004,2914524.137,2013
4,cf,2005,2694245.7451,2013
4,cf,2006,2890474.2566,2013
4,cf,2007,2695376.9542,2013
4,cf,2008,2696085.2156,2013
4,mar,2001,1701587.7592453,2013
4,mar,2002,1763132.9640701,2013
4,mar,2003,1786305.226194,2013
4,mar,2004,1786305.226194,2013
4,mar,2005,0,2013
4,mar,2006,0,2013
4,mmw,1998,72.77,2013
4,mmw,2008,65.11,2013
4,tour,2005,4186761.00003,2013
4,tour,2006,3999513.38907,2013
4,tour,2007,4255904.83683,2013
4,tour,2008,4465522.51264,2013
4,tour,2009,4541784.09734,2013
4,tour,2010,4456116.9172,2013
5,cf,2003,6227953.8425524,2012
5,cf,2004,4610777.184734,2012
5,cf,2005,4262296.7687482,2012
5,cf,2006,4572730.2739412,2012
5,cf,2007,4264086.3415444,2012
5,cf,2008,4265206.8110792,2012
5,mar,2001,3357232.64899098,2012
5,mar,2002,3478661.33811031,2012
5,mar,2003,3524380.21128076,2012
5,mar,2004,3524380.21128076,2012
5,mar,2005,0,2012
5,mar,2006,0,2012
5,mmw,1998,139.35455,2012
5,mmw,2008,124.68565,2012
5,tour,2005,4186761.00003,2012
5,tour,2006,3999513.38907,2012
5,tour,2007,4255904.83683,2012
5,tour,2008,4465522.51264,2012
5,tour,2009,4541784.09734,2012
5,tour,2010,4456116.9172,2012
5,cf,2003,3936759.6982,2013
5,cf,2004,2914524.137,2013
5,cf,2005,2694245.7451,2013
5,cf,2006,2890474.2566,2013
5,cf,2007,2695376.9542,2013
5,cf,2008,2696085.2156,2013
5,mar,2001,1701587.7592453,2013
5,mar,2002,1763132.9640701,2013
5,mar,2003,1786305.226194,2013
5,mar,2004,1786305.226194,2013
5,mar,2005,0,2013
5,mar,2006,0,2013
5,mmw,1998,72.77,2013
5,mmw,2008,65.11,2013
5,tour,2005,4186761.00003,2013
5,tour,2006,3999513.38907,2013
5,tour,2007,4255904.83683,2013
5,tour,2008,4465522.51264,2013
5,tour,2009,4541784.09734,2013
5,tour,2010,4456116.9172,2013
6,cf,2003,6227953.8425524,2012
6,cf,2004,4610777.184734,2012
6,cf,2005,4262296.7687482,2012
6,cf,2006,4572730.2739412,2012
6,cf,2007,4264086.3415444,2012
6,cf,2008,4265206.8110792,2012
6,mar,2001,3357232.64899098,2012
6,mar,2002,3478661.33811031,2012
6,mar,2003,3524380.21128076,2012
6,mar,2004,3524380.21128076,2012
6,mar,2005,0,2012
6,mar,2006,0,2012
6,mmw,1998,139.35455,2012
6,mmw,2008,124.68565,2012
6,tour,2005,4186761.00003,2012
6,tour,2006,3999513.38907,2012
6,tour,2007,4255904.83683,2012
6,tour,2008,4465522.51264,2012
6,tour,2009,4541784.09734,2012
6,tour,2010,4456116.9172,2012
6,cf,2003,3936759.6982,2013
6,cf,2004,2914524.137,2013
6,cf,2005,2694245.7451,2013
6,cf,2006,2890474.2566,2013
6,cf,2007,2695376.9542,2013
6,cf,2008,2696085.2156,2013
6,mar,2001,1701587.7592453,2013
6,mar,2002,1763132.9640701,2013
6,mar,2003,1786305.226194,2013
6,mar,2004,1786305.226194,2013
6,mar,2005,0,2013
6,mar,2006,0,2013
6,mmw,1998,72.77,2013
6,mmw,2008,65.11,2013
6,tour,2005,4186761.00003,2013
6,tour,2006,3999513.38907,2013
6,tour,2007,4255904.83683,2013
6,tour,2008,4465522.51264,2013
6,tour,2009,4541784.09734,2013
6,tour,2010,4456116.9172,2013
7,cf,2003,6227953.8425524,2012
7,cf,2004,4610777.184734,2012
7,cf,2005,4262296.7687482,2012
7,cf,2006,4572730.2739412,2012
7,cf,2007,4264086.3415444,2012
7,cf,2008,4265206.8110792,2012
7,mar,2001,3357232.64899098,2012
7,mar,2002,3478661.33811031,2012
7,mar,2003,3524380.21128076,2012
7,mar,2004,3524380.21128076,2012
7,mar,2005,0,2012
7,mar,2006,0,2012
7,mmw,1998,139.35455,2012
7,mmw,2008,124.68565,2012
7,tour,2005,4186761.00003,2012
7,tour,2006,3999513.38907,2012
7,tour,2007,4255904.83683,2012
7,tour,2008,4465522.51264,2012
7,tour,2009,4541784.09734,2012
7,tour,2010,4456116.9172,2012
7,cf,2003,3936759.6982,2013
7,cf,2004,2914524.137,2013
7,cf,2005,2694245.7451,2013
7,cf,2006,2890474.2566,2013
7,cf,2007,2695376.9542,2013
7,cf,2008,2696085.2156,2013
7,mar,2001,1701587.7592453,2013
7,mar,2002,1763132.9640701,2013
7,mar,2003,1786305.226194,2013
7,mar,2004,1786305.226194,2013
7,mar,2005,0,2013
7,mar,2006,0,2013
7,mmw,1998,72.77,2013
7,mmw,2008,65.11,2013
7,tour,2005,4186761.00003,2013
7,tour,2006,3999513.38907,2013
7,tour,2007,4255904.83683,2013
7,tour,2008,4465522.51264,2013
7,tour,2009,4541784.09734,2013
7,tour,2010,4456116.9172,2013
8,cf,2003,6227953.8425524,2012
8,cf,2004,4610777.184734,2012
8,cf,2005,4262296.7687482,2012
8,cf,2006,4572730.2739412,2012
8,cf,2007,4264086.3415444,2012
8,cf,2008,4265206.8110792,2012
8,mar,2001,3357232.64899098,2012
8,mar,2002,3478661.33811031,2012
8,mar,2003,3524380.21128076,2012
8,mar,2004,3524380.21128076,2012
8,mar,2005,0,2012
8,mar,2006,0,2012
8,mmw,1998,139.35455,2012
8,mmw,2008,124.68565,2012
8,tour,2005,4186761.00003,2012
8,tour,2006,3999513.38907,2012
8,tour,2007,4255904.83683,2012
8,tour,2008,4465522.51264,2012
8,tour,2009,4541784.09734,2012
8,tour,2010,4456116.9172,2012
8,cf,2003,3936759.6982,2013
8,cf,2004,2914524.137,2013
8,cf,2005,2694245.7451,2013
8,cf,2006,2890474.2566,2013
8,cf,2007,2695376.9542,2013
8,cf,2008,2696085.2156,2013
8,mar,2001,1701587.7592453,2013
8,mar,2002,1763132.9640701,2013
8,mar,2003,1786305.226194,2013
8,mar,2004,1786305.226194,2013
8,mar,2005,0,2013
8,mar,2006,0,2013
8,mmw,1998,72.77,2013
8,mmw,2008,65.11,2013
8,tour,2005,4186761.00003,2013
8,tour,2006,3999513.38907,2013
8,tour,2007,4255904.83683,2013
8,tour,2008,4465522.51264,2013
8,tour,2009,4541784.09734,2013
8,tour,2010,4456116.9172,2013
