rgn_id,year,species,msy
1,2e3,Gulamah_Tigawaja,3.686220094127259
2,2e3,Gulamah_Tigawaja,3.686220094127259
3,2e3,Gulamah_Tigawaja,3.686220094127259
4,2e3,Gulamah_Tigawaja,3.686220094127259
5,2e3,Gulamah_Tigawaja,3.686220094127259
6,2e3,Gulamah_Tigawaja,3.686220094127259
7,2e3,Gulamah_Tigawaja,3.686220094127259
8,2e3,Gulamah_Tigawaja,3.686220094127259
1,2001,Gulamah_Tigawaja,3.686220094127259
2,2001,Gulamah_Tigawaja,3.686220094127259
3,2001,Gulamah_Tigawaja,3.686220094127259
4,2001,Gulamah_Tigawaja,3.686220094127259
5,2001,Gulamah_Tigawaja,3.686220094127259
6,2001,Gulamah_Tigawaja,3.686220094127259
7,2001,Gulamah_Tigawaja,3.686220094127259
8,2001,Gulamah_Tigawaja,3.686220094127259
1,2002,Gulamah_Tigawaja,3.686220094127259
2,2002,Gulamah_Tigawaja,3.686220094127259
3,2002,Gulamah_Tigawaja,3.686220094127259
4,2002,Gulamah_Tigawaja,3.686220094127259
5,2002,Gulamah_Tigawaja,3.686220094127259
6,2002,Gulamah_Tigawaja,3.686220094127259
7,2002,Gulamah_Tigawaja,3.686220094127259
8,2002,Gulamah_Tigawaja,3.686220094127259
1,2003,Gulamah_Tigawaja,3.686220094127259
2,2003,Gulamah_Tigawaja,3.686220094127259
3,2003,Gulamah_Tigawaja,3.686220094127259
4,2003,Gulamah_Tigawaja,3.686220094127259
5,2003,Gulamah_Tigawaja,3.686220094127259
6,2003,Gulamah_Tigawaja,3.686220094127259
7,2003,Gulamah_Tigawaja,3.686220094127259
8,2003,Gulamah_Tigawaja,3.686220094127259
1,2004,Gulamah_Tigawaja,3.686220094127259
2,2004,Gulamah_Tigawaja,3.686220094127259
3,2004,Gulamah_Tigawaja,3.686220094127259
4,2004,Gulamah_Tigawaja,3.686220094127259
5,2004,Gulamah_Tigawaja,3.686220094127259
6,2004,Gulamah_Tigawaja,3.686220094127259
7,2004,Gulamah_Tigawaja,3.686220094127259
8,2004,Gulamah_Tigawaja,3.686220094127259
1,2005,Gulamah_Tigawaja,3.686220094127259
2,2005,Gulamah_Tigawaja,3.686220094127259
3,2005,Gulamah_Tigawaja,3.686220094127259
4,2005,Gulamah_Tigawaja,3.686220094127259
5,2005,Gulamah_Tigawaja,3.686220094127259
6,2005,Gulamah_Tigawaja,3.686220094127259
7,2005,Gulamah_Tigawaja,3.686220094127259
8,2005,Gulamah_Tigawaja,3.686220094127259
1,2006,Gulamah_Tigawaja,3.686220094127259
2,2006,Gulamah_Tigawaja,3.686220094127259
3,2006,Gulamah_Tigawaja,3.686220094127259
4,2006,Gulamah_Tigawaja,3.686220094127259
5,2006,Gulamah_Tigawaja,3.686220094127259
6,2006,Gulamah_Tigawaja,3.686220094127259
7,2006,Gulamah_Tigawaja,3.686220094127259
8,2006,Gulamah_Tigawaja,3.686220094127259
1,2007,Gulamah_Tigawaja,3.686220094127259
2,2007,Gulamah_Tigawaja,3.686220094127259
3,2007,Gulamah_Tigawaja,3.686220094127259
4,2007,Gulamah_Tigawaja,3.686220094127259
5,2007,Gulamah_Tigawaja,3.686220094127259
6,2007,Gulamah_Tigawaja,3.686220094127259
7,2007,Gulamah_Tigawaja,3.686220094127259
8,2007,Gulamah_Tigawaja,3.686220094127259
1,2008,Gulamah_Tigawaja,3.686220094127259
2,2008,Gulamah_Tigawaja,3.686220094127259
3,2008,Gulamah_Tigawaja,3.686220094127259
4,2008,Gulamah_Tigawaja,3.686220094127259
5,2008,Gulamah_Tigawaja,3.686220094127259
6,2008,Gulamah_Tigawaja,3.686220094127259
7,2008,Gulamah_Tigawaja,3.686220094127259
