rgn_id,year,Ep
1,1990,0.0321145
1,1991,0.0351812
1,1992,0.0378327
1,1993,0.0386558
1,1994,0.0376492
1,1995,0.0368116
1,1996,0.0382311
1,1997,0.0389363
1,1998,0.0450545
1,1999,0.0404671
1,2000,0.0385565
1,2001,0.0401145
1,2002,0.0366545
1,2003,0.0332369
1,2004,0.0331331
1,2005,0.033143
1,2006,0.0303999
1,2007,0.0307657
1,2008,0.0304233
1,2009,0.0272291
1,2010,0.0257319
1,2011,0.0248281
1,2012,0.0260096
1,2013,0.0265798
1,2014,0.0286612
1,1988,0.0305758
1,1989,0.0287564
1,2015,0.0293193
1,2016,0.0293661
1,2017,0.0294726
1,2018,0.0299791
1,2019,0.0305625
1,2020,0.0305479
1,2021,0.0305052
1,2022,0.0302982
1,2023,0.030204
1,2024,0.0300911
1,2025,0.0299332
1,2026,0.0299323
2,1990,0.0321145
2,1991,0.0351812
2,1992,0.0378327
2,1993,0.0386558
2,1994,0.0376492
2,1995,0.0368116
2,1996,0.0382311
2,1997,0.0389363
2,1998,0.0450545
2,1999,0.0404671
2,2000,0.0385565
2,2001,0.0401145
2,2002,0.0366545
2,2003,0.0332369
2,2004,0.0331331
2,2005,0.033143
2,2006,0.0303999
2,2007,0.0307657
2,2008,0.0304233
2,2009,0.0272291
2,2010,0.0257319
2,2011,0.0248281
2,2012,0.0260096
2,2013,0.0265798
2,2014,0.0286612
2,1988,0.0305758
2,1989,0.0287564
2,2015,0.0293193
2,2016,0.0293661
2,2017,0.0294726
2,2018,0.0299791
2,2019,0.0305625
2,2020,0.0305479
2,2021,0.0305052
2,2022,0.0302982
2,2023,0.030204
2,2024,0.0300911
2,2025,0.0299332
2,2026,0.0299323
3,1990,0.0321145
3,1991,0.0351812
3,1992,0.0378327
3,1993,0.0386558
3,1994,0.0376492
3,1995,0.0368116
3,1996,0.0382311
3,1997,0.0389363
3,1998,0.0450545
3,1999,0.0404671
3,2000,0.0385565
3,2001,0.0401145
3,2002,0.0366545
3,2003,0.0332369
3,2004,0.0331331
3,2005,0.033143
3,2006,0.0303999
3,2007,0.0307657
3,2008,0.0304233
3,2009,0.0272291
3,2010,0.0257319
3,2011,0.0248281
3,2012,0.0260096
3,2013,0.0265798
3,2014,0.0286612
3,1988,0.0305758
3,1989,0.0287564
3,2015,0.0293193
3,2016,0.0293661
3,2017,0.0294726
3,2018,0.0299791
3,2019,0.0305625
3,2020,0.0305479
3,2021,0.0305052
3,2022,0.0302982
3,2023,0.030204
3,2024,0.0300911
3,2025,0.0299332
3,2026,0.0299323
4,1990,0.0321145
4,1991,0.0351812
4,1992,0.0378327
4,1993,0.0386558
4,1994,0.0376492
4,1995,0.0368116
4,1996,0.0382311
4,1997,0.0389363
4,1998,0.0450545
4,1999,0.0404671
4,2000,0.0385565
4,2001,0.0401145
4,2002,0.0366545
4,2003,0.0332369
4,2004,0.0331331
4,2005,0.033143
4,2006,0.0303999
4,2007,0.0307657
4,2008,0.0304233
4,2009,0.0272291
4,2010,0.0257319
4,2011,0.0248281
4,2012,0.0260096
4,2013,0.0265798
4,2014,0.0286612
4,1988,0.0305758
4,1989,0.0287564
4,2015,0.0293193
4,2016,0.0293661
4,2017,0.0294726
4,2018,0.0299791
4,2019,0.0305625
4,2020,0.0305479
4,2021,0.0305052
4,2022,0.0302982
4,2023,0.030204
4,2024,0.0300911
4,2025,0.0299332
4,2026,0.0299323
5,1990,0.0321145
5,1991,0.0351812
5,1992,0.0378327
5,1993,0.0386558
5,1994,0.0376492
5,1995,0.0368116
5,1996,0.0382311
5,1997,0.0389363
5,1998,0.0450545
5,1999,0.0404671
5,2000,0.0385565
5,2001,0.0401145
5,2002,0.0366545
5,2003,0.0332369
5,2004,0.0331331
5,2005,0.033143
5,2006,0.0303999
5,2007,0.0307657
5,2008,0.0304233
5,2009,0.0272291
5,2010,0.0257319
5,2011,0.0248281
5,2012,0.0260096
5,2013,0.0265798
5,2014,0.0286612
5,1988,0.0305758
5,1989,0.0287564
5,2015,0.0293193
5,2016,0.0293661
5,2017,0.0294726
5,2018,0.0299791
5,2019,0.0305625
5,2020,0.0305479
5,2021,0.0305052
5,2022,0.0302982
5,2023,0.030204
5,2024,0.0300911
5,2025,0.0299332
5,2026,0.0299323
6,1990,0.0321145
6,1991,0.0351812
6,1992,0.0378327
6,1993,0.0386558
6,1994,0.0376492
6,1995,0.0368116
6,1996,0.0382311
6,1997,0.0389363
6,1998,0.0450545
6,1999,0.0404671
6,2000,0.0385565
6,2001,0.0401145
6,2002,0.0366545
6,2003,0.0332369
6,2004,0.0331331
6,2005,0.033143
6,2006,0.0303999
6,2007,0.0307657
6,2008,0.0304233
6,2009,0.0272291
6,2010,0.0257319
6,2011,0.0248281
6,2012,0.0260096
6,2013,0.0265798
6,2014,0.0286612
6,1988,0.0305758
6,1989,0.0287564
6,2015,0.0293193
6,2016,0.0293661
6,2017,0.0294726
6,2018,0.0299791
6,2019,0.0305625
6,2020,0.0305479
6,2021,0.0305052
6,2022,0.0302982
6,2023,0.030204
6,2024,0.0300911
6,2025,0.0299332
6,2026,0.0299323
7,1990,0.0321145
7,1991,0.0351812
7,1992,0.0378327
7,1993,0.0386558
7,1994,0.0376492
7,1995,0.0368116
7,1996,0.0382311
7,1997,0.0389363
7,1998,0.0450545
7,1999,0.0404671
7,2000,0.0385565
7,2001,0.0401145
7,2002,0.0366545
7,2003,0.0332369
7,2004,0.0331331
7,2005,0.033143
7,2006,0.0303999
7,2007,0.0307657
7,2008,0.0304233
7,2009,0.0272291
7,2010,0.0257319
7,2011,0.0248281
7,2012,0.0260096
7,2013,0.0265798
7,2014,0.0286612
7,1988,0.0305758
7,1989,0.0287564
7,2015,0.0293193
7,2016,0.0293661
7,2017,0.0294726
7,2018,0.0299791
7,2019,0.0305625
7,2020,0.0305479
7,2021,0.0305052
7,2022,0.0302982
7,2023,0.030204
7,2024,0.0300911
7,2025,0.0299332
7,2026,0.0299323
8,1990,0.0321145
8,1991,0.0351812
8,1992,0.0378327
8,1993,0.0386558
8,1994,0.0376492
8,1995,0.0368116
8,1996,0.0382311
8,1997,0.0389363
8,1998,0.0450545
8,1999,0.0404671
8,2000,0.0385565
8,2001,0.0401145
8,2002,0.0366545
8,2003,0.0332369
8,2004,0.0331331
8,2005,0.033143
8,2006,0.0303999
8,2007,0.0307657
8,2008,0.0304233
8,2009,0.0272291
8,2010,0.0257319
8,2011,0.0248281
8,2012,0.0260096
8,2013,0.0265798
8,2014,0.0286612
8,1988,0.0305758
8,1989,0.0287564
8,2015,0.0293193
8,2016,0.0293661
8,2017,0.0294726
8,2018,0.0299791
8,2019,0.0305625
8,2020,0.0305479
8,2021,0.0305052
8,2022,0.0302982
8,2023,0.030204
8,2024,0.0300911
8,2025,0.0299332
8,2026,0.0299323
