rgn_id,year,trend
1,2012,0.0073
1,2013,0.0137
1,2014,-0.0056
1,2015,0.0229
1,2016,0.0131
2,2012,0.0073
2,2013,0.0137
2,2014,-0.0056
2,2015,0.0229
2,2016,0.0131
3,2012,0.0073
3,2013,0.0137
3,2014,-0.0056
3,2015,0.0229
3,2016,0.0131
4,2012,0.0073
4,2013,0.0137
4,2014,-0.0056
4,2015,0.0229
4,2016,0.0131
5,2012,0.0073
5,2013,0.0137
5,2014,-0.0056
5,2015,0.0229
5,2016,0.0131
6,2012,0.0073
6,2013,0.0137
6,2014,-0.0056
6,2015,0.0229
6,2016,0.0131
7,2012,0.0073
7,2013,0.0137
7,2014,-0.0056
7,2015,0.0229
7,2016,0.0131
8,2012,0.0073
8,2013,0.0137
8,2014,-0.0056
8,2015,0.0229
8,2016,0.0131
