rgn_id,year,usd
1,1997,215749e6
1,1998,95445548017
1,2002,195661e6
1,2004,256837e6
1,2005,285869e6
1,2006,364571e6
1,2007,432217e6
1,2008,510245e6
1,2009,53958e7
1,2010,708027e6
1,2011,846832e6
2,1997,215749e6
2,1998,95445548017
2,2002,195661e6
2,2004,256837e6
2,2005,285869e6
2,2006,364571e6
2,2007,432217e6
2,2008,510245e6
2,2009,53958e7
2,2010,708027e6
2,2011,846832e6
3,1997,215749e6
3,1998,95445548017
3,2002,195661e6
3,2004,256837e6
3,2005,285869e6
3,2006,364571e6
3,2007,432217e6
3,2008,510245e6
3,2009,53958e7
3,2010,708027e6
3,2011,846832e6
4,1997,215749e6
4,1998,95445548017
4,2002,195661e6
4,2004,256837e6
4,2005,285869e6
4,2006,364571e6
4,2007,432217e6
4,2008,510245e6
4,2009,53958e7
4,2010,708027e6
4,2011,846832e6
5,1997,215749e6
5,1998,95445548017
5,2002,195661e6
5,2004,256837e6
5,2005,285869e6
5,2006,364571e6
5,2007,432217e6
5,2008,510245e6
5,2009,53958e7
5,2010,708027e6
5,2011,846832e6
6,1997,215749e6
6,1998,95445548017
6,2002,195661e6
6,2004,256837e6
6,2005,285869e6
6,2006,364571e6
6,2007,432217e6
6,2008,510245e6
6,2009,53958e7
6,2010,708027e6
6,2011,846832e6
7,1997,215749e6
7,1998,95445548017
7,2002,195661e6
7,2004,256837e6
7,2005,285869e6
7,2006,364571e6
7,2007,432217e6
7,2008,510245e6
7,2009,53958e7
7,2010,708027e6
7,2011,846832e6
8,1997,215749e6
8,1998,95445548017
8,2002,195661e6
8,2004,256837e6
8,2005,285869e6
8,2006,364571e6
8,2007,432217e6
8,2008,510245e6
8,2009,53958e7
8,2010,708027e6
8,2011,846832e6
