rgn_id,year,taxa_code,sust_coeff
1,2012,Akiami paste shrimp_967,0.366666667
1,2012,Banana prawn_968,0.27
1,2012,Barramundi_969,0.17
1,2012,Barramundi_970,0.17
1,2012,Giant tiger prawn_971,0.17
1,2012,Groupers nei_972,0.33
1,2012,Groupers nei_973,0.33
1,2012,Indo-Pacific swamp crab_974,0.416666667
1,2012,Marine fishes nei_975,0.477777778
1,2012,Metapenaeus shrimps nei_976,0.372222222
1,2012,Milkfish_977,0.43
1,2012,Milkfish_978,0.43
1,2012,Mullets nei_979,0.561111111
1,2012,Penguin wing oyster_980,0.811764706
1,2012,Portunus swimcrabs nei_981,0.416666667
1,2012,Sea cucumbers nei_982,0.571405229
1,2012,Tropical spiny lobsters nei_983,0.416666667
1,2012,Whiteleg shrimp_984,0.374509804
2,2012,Akiami paste shrimp_967,0.366666667
2,2012,Banana prawn_968,0.27
2,2012,Barramundi_969,0.17
2,2012,Barramundi_970,0.17
2,2012,Giant tiger prawn_971,0.17
2,2012,Groupers nei_972,0.33
2,2012,Groupers nei_973,0.33
2,2012,Indo-Pacific swamp crab_974,0.416666667
2,2012,Marine fishes nei_975,0.477777778
2,2012,Metapenaeus shrimps nei_976,0.372222222
2,2012,Milkfish_977,0.43
2,2012,Milkfish_978,0.43
2,2012,Mullets nei_979,0.561111111
2,2012,Penguin wing oyster_980,0.811764706
2,2012,Portunus swimcrabs nei_981,0.416666667
2,2012,Sea cucumbers nei_982,0.571405229
2,2012,Tropical spiny lobsters nei_983,0.416666667
2,2012,Whiteleg shrimp_984,0.374509804
3,2012,Akiami paste shrimp_967,0.366666667
3,2012,Banana prawn_968,0.27
3,2012,Barramundi_969,0.17
3,2012,Barramundi_970,0.17
3,2012,Giant tiger prawn_971,0.17
3,2012,Groupers nei_972,0.33
3,2012,Groupers nei_973,0.33
3,2012,Indo-Pacific swamp crab_974,0.416666667
3,2012,Marine fishes nei_975,0.477777778
3,2012,Metapenaeus shrimps nei_976,0.372222222
3,2012,Milkfish_977,0.43
3,2012,Milkfish_978,0.43
3,2012,Mullets nei_979,0.561111111
3,2012,Penguin wing oyster_980,0.811764706
3,2012,Portunus swimcrabs nei_981,0.416666667
3,2012,Sea cucumbers nei_982,0.571405229
3,2012,Tropical spiny lobsters nei_983,0.416666667
3,2012,Whiteleg shrimp_984,0.374509804
4,2012,Akiami paste shrimp_967,0.366666667
4,2012,Banana prawn_968,0.27
4,2012,Barramundi_969,0.17
4,2012,Barramundi_970,0.17
4,2012,Giant tiger prawn_971,0.17
4,2012,Groupers nei_972,0.33
4,2012,Groupers nei_973,0.33
4,2012,Indo-Pacific swamp crab_974,0.416666667
4,2012,Marine fishes nei_975,0.477777778
4,2012,Metapenaeus shrimps nei_976,0.372222222
4,2012,Milkfish_977,0.43
4,2012,Milkfish_978,0.43
4,2012,Mullets nei_979,0.561111111
4,2012,Penguin wing oyster_980,0.811764706
4,2012,Portunus swimcrabs nei_981,0.416666667
4,2012,Sea cucumbers nei_982,0.571405229
4,2012,Tropical spiny lobsters nei_983,0.416666667
4,2012,Whiteleg shrimp_984,0.374509804
5,2012,Akiami paste shrimp_967,0.366666667
5,2012,Banana prawn_968,0.27
5,2012,Barramundi_969,0.17
5,2012,Barramundi_970,0.17
5,2012,Giant tiger prawn_971,0.17
5,2012,Groupers nei_972,0.33
5,2012,Groupers nei_973,0.33
5,2012,Indo-Pacific swamp crab_974,0.416666667
5,2012,Marine fishes nei_975,0.477777778
5,2012,Metapenaeus shrimps nei_976,0.372222222
5,2012,Milkfish_977,0.43
5,2012,Milkfish_978,0.43
5,2012,Mullets nei_979,0.561111111
5,2012,Penguin wing oyster_980,0.811764706
5,2012,Portunus swimcrabs nei_981,0.416666667
5,2012,Sea cucumbers nei_982,0.571405229
5,2012,Tropical spiny lobsters nei_983,0.416666667
5,2012,Whiteleg shrimp_984,0.374509804
6,2012,Akiami paste shrimp_967,0.366666667
6,2012,Banana prawn_968,0.27
6,2012,Barramundi_969,0.17
6,2012,Barramundi_970,0.17
6,2012,Giant tiger prawn_971,0.17
