rgn_id,year,species,catch
1,2e3,Manyung,0.678
1,2001,Manyung,3.953
1,2002,Manyung,0.082
1,2003,Manyung,0.625
1,2004,Manyung,1.317
1,2005,Manyung,1.389
1,2006,Manyung,0.565
1,2007,Manyung,1.075
1,2008,Manyung,0.36
1,2009,Manyung,0.375
1,2010,Manyung,8.766
1,2011,Manyung,211.783
1,2012,Manyung,3.496
1,2013,Manyung,8.046
1,2014,Manyung,9.016
1,2015,Manyung,5.778
2,2e3,Manyung,7.85
2,2001,Manyung,5.301
2,2002,Manyung,0.364
2,2003,Manyung,3.366
2,2004,Manyung,5.694
2,2005,Manyung,3.576
2,2006,Manyung,4.02
2,2007,Manyung,2.446
2,2008,Manyung,2.726
2,2009,Manyung,2.749
2,2010,Manyung,2.621
2,2011,Manyung,49.141
2,2012,Manyung,4.217
2,2013,Manyung,15.877
2,2014,Manyung,15.947
2,2015,Manyung,21.136
3,2e3,Manyung,3.322
3,2001,Manyung,9.349
3,2002,Manyung,0.244
3,2003,Manyung,1.656
3,2004,Manyung,13.333
3,2005,Manyung,2.804
3,2006,Manyung,2.417
3,2007,Manyung,2.284
3,2008,Manyung,2.263
3,2009,Manyung,2.354
3,2010,Manyung,1.87
3,2011,Manyung,31.568
3,2012,Manyung,4.901
3,2013,Manyung,51.4
3,2014,Manyung,47.625
3,2015,Manyung,32.069
4,2e3,Manyung,6.472
4,2001,Manyung,6.829
4,2002,Manyung,0.856
4,2003,Manyung,3.964
4,2004,Manyung,7.201
4,2005,Manyung,3.456
4,2006,Manyung,7.034
4,2007,Manyung,2.394
4,2008,Manyung,2.732
4,2009,Manyung,2.842
4,2010,Manyung,5.547
4,2011,Manyung,49.74
4,2012,Manyung,1.638
4,2013,Manyung,4.959
4,2014,Manyung,3.835
4,2015,Manyung,20.119
5,2e3,Manyung,6.292
5,2001,Manyung,12.771
5,2002,Manyung,0.819
5,2003,Manyung,4.198
5,2004,Manyung,5.632
5,2005,Manyung,9.325
5,2006,Manyung,8.151
5,2007,Manyung,7.168
5,2008,Manyung,4.478
5,2009,Manyung,4.658
5,2010,Manyung,6.077
5,2011,Manyung,85.889
5,2012,Manyung,10.045
5,2013,Manyung,29.231
5,2014,Manyung,28.577
5,2015,Manyung,36.587
6,2e3,Manyung,20.679
6,2001,Manyung,25.215
6,2002,Manyung,2.212
6,2003,Manyung,6.771
6,2004,Manyung,9.272
6,2005,Manyung,7.391
6,2006,Manyung,12.32
6,2007,Manyung,11.383
6,2008,Manyung,11.08
6,2009,Manyung,11.526
6,2010,Manyung,13.765
6,2011,Manyung,132.022
6,2012,Manyung,18.632
6,2013,Manyung,74.096
6,2014,Manyung,74.425
6,2015,Manyung,113.175
7,2e3,Manyung,4.735
7,2001,Manyung,5.766
7,2002,Manyung,0.21
7,2003,Manyung,1.001
7,2004,Manyung,3.85
7,2005,Manyung,2.396
7,2006,Manyung,2.735
7,2007,Manyung,2.474
7,2008,Manyung,1.983
7,2009,Manyung,2.063
7,2010,Manyung,3.461
7,2011,Manyung,28.755
7,2012,Manyung,2.273
7,2013,Manyung,16.312
7,2014,Manyung,17.162
7,2015,Manyung,20.95
8,2e3,Manyung,1.973
8,2001,Manyung,2.817
8,2002,Manyung,0.213
8,2003,Manyung,1.418
8,2004,Manyung,0.7
8,2005,Manyung,3.662
8,2006,Manyung,2.759
8,2007,Manyung,1.776
8,2008,Manyung,1.378
8,2009,Manyung,1.433
8,2010,Manyung,1.892
8,2011,Manyung,13.103
8,2012,Manyung,2.798
8,2013,Manyung,7.18
8,2014,Manyung,8.622
8,2015,Manyung,11.427
