rgn_id,year,species,catch
1,2e3,Kuwe,0.508
1,2001,Kuwe,3.843
1,2002,Kuwe,2.868
1,2003,Kuwe,1.658
1,2004,Kuwe,1.794
1,2005,Kuwe,2.411
1,2006,Kuwe,0.65
1,2007,Kuwe,6.036
1,2008,Kuwe,1.655
1,2009,Kuwe,0.134
1,2010,Kuwe,3.586
1,2011,Kuwe,49.252
1,2012,Kuwe,4.734
1,2013,Kuwe,3.571
1,2014,Kuwe,3.767
1,2015,Kuwe,1.862
2,2e3,Kuwe,5.888
2,2001,Kuwe,5.154
2,2002,Kuwe,12.741
2,2003,Kuwe,8.928
2,2004,Kuwe,7.753
2,2005,Kuwe,6.205
2,2006,Kuwe,4.623
2,2007,Kuwe,13.732
2,2008,Kuwe,12.519
2,2009,Kuwe,0.982
2,2010,Kuwe,1.072
2,2011,Kuwe,11.428
2,2012,Kuwe,5.71
2,2013,Kuwe,7.047
2,2014,Kuwe,6.663
2,2015,Kuwe,6.811
3,2e3,Kuwe,2.491
3,2001,Kuwe,9.089
3,2002,Kuwe,8.544
3,2003,Kuwe,4.393
3,2004,Kuwe,18.155
3,2005,Kuwe,4.865
3,2006,Kuwe,2.779
3,2007,Kuwe,12.818
3,2008,Kuwe,10.394
3,2009,Kuwe,0.841
3,2010,Kuwe,0.765
3,2011,Kuwe,7.341
3,2012,Kuwe,6.637
3,2013,Kuwe,22.815
3,2014,Kuwe,19.898
3,2015,Kuwe,10.335
4,2e3,Kuwe,4.854
4,2001,Kuwe,6.639
4,2002,Kuwe,29.963
4,2003,Kuwe,10.514
4,2004,Kuwe,9.806
4,2005,Kuwe,5.998
4,2006,Kuwe,8.089
4,2007,Kuwe,13.436
4,2008,Kuwe,12.545
4,2009,Kuwe,1.015
4,2010,Kuwe,2.269
4,2011,Kuwe,11.567
4,2012,Kuwe,2.219
4,2013,Kuwe,2.201
4,2014,Kuwe,1.602
4,2015,Kuwe,6.484
5,2e3,Kuwe,4.719
5,2001,Kuwe,12.416
5,2002,Kuwe,28.648
5,2003,Kuwe,11.134
5,2004,Kuwe,7.669
5,2005,Kuwe,16.182
5,2006,Kuwe,9.373
5,2007,Kuwe,40.236
5,2008,Kuwe,20.566
5,2009,Kuwe,1.664
5,2010,Kuwe,2.486
5,2011,Kuwe,19.974
5,2012,Kuwe,13.603
5,2013,Kuwe,12.975
5,2014,Kuwe,11.94
5,2015,Kuwe,11.791
6,2e3,Kuwe,15.509
6,2001,Kuwe,24.514
6,2002,Kuwe,77.414
6,2003,Kuwe,17.958
6,2004,Kuwe,12.626
6,2005,Kuwe,12.825
6,2006,Kuwe,14.168
6,2007,Kuwe,63.89
6,2008,Kuwe,50.885
6,2009,Kuwe,4.116
6,2010,Kuwe,5.631
6,2011,Kuwe,30.703
6,2012,Kuwe,25.231
6,2013,Kuwe,32.89
6,2014,Kuwe,31.095
6,2015,Kuwe,36.473
7,2e3,Kuwe,3.551
7,2001,Kuwe,5.606
7,2002,Kuwe,7.357
7,2003,Kuwe,2.655
7,2004,Kuwe,5.243
7,2005,Kuwe,4.159
7,2006,Kuwe,3.146
7,2007,Kuwe,13.886
7,2008,Kuwe,9.107
7,2009,Kuwe,0.737
7,2010,Kuwe,1.416
7,2011,Kuwe,6.687
7,2012,Kuwe,3.078
7,2013,Kuwe,7.241
7,2014,Kuwe,7.171
7,2015,Kuwe,6.751
8,2e3,Kuwe,1.48
8,2001,Kuwe,2.739
8,2002,Kuwe,7.465
8,2003,Kuwe,3.76
8,2004,Kuwe,0.953
8,2005,Kuwe,6.355
8,2006,Kuwe,3.173
8,2007,Kuwe,9.967
8,2008,Kuwe,6.328
8,2009,Kuwe,0.512
8,2010,Kuwe,0.774
8,2011,Kuwe,3.047
8,2012,Kuwe,3.788
8,2013,Kuwe,3.187
8,2014,Kuwe,3.602
8,2015,Kuwe,3.683
