rgn_id,year,species,catch
1,2e3,Swanggi_Mata_besar,0.091
1,2001,Swanggi_Mata_besar,0.22
1,2002,Swanggi_Mata_besar,0.123
1,2003,Swanggi_Mata_besar,0.216
1,2004,Swanggi_Mata_besar,0.084
1,2005,Swanggi_Mata_besar,0.359
1,2006,Swanggi_Mata_besar,0.13
1,2007,Swanggi_Mata_besar,0.173
1,2008,Swanggi_Mata_besar,0.053
1,2009,Swanggi_Mata_besar,0.254
1,2010,Swanggi_Mata_besar,8.766
1,2011,Swanggi_Mata_besar,3.166
1,2012,Swanggi_Mata_besar,0.437
1,2013,Swanggi_Mata_besar,0.308
1,2014,Swanggi_Mata_besar,0.346
1,2015,Swanggi_Mata_besar,0.16
2,2e3,Swanggi_Mata_besar,1.057
2,2001,Swanggi_Mata_besar,0.295
2,2002,Swanggi_Mata_besar,0.547
2,2003,Swanggi_Mata_besar,1.162
2,2004,Swanggi_Mata_besar,0.363
2,2005,Swanggi_Mata_besar,0.924
2,2006,Swanggi_Mata_besar,0.926
2,2007,Swanggi_Mata_besar,0.395
2,2008,Swanggi_Mata_besar,0.404
2,2009,Swanggi_Mata_besar,1.865
2,2010,Swanggi_Mata_besar,2.621
2,2011,Swanggi_Mata_besar,0.735
2,2012,Swanggi_Mata_besar,0.527
2,2013,Swanggi_Mata_besar,0.609
2,2014,Swanggi_Mata_besar,0.612
2,2015,Swanggi_Mata_besar,0.587
3,2e3,Swanggi_Mata_besar,0.447
3,2001,Swanggi_Mata_besar,0.519
3,2002,Swanggi_Mata_besar,0.367
3,2003,Swanggi_Mata_besar,0.572
3,2004,Swanggi_Mata_besar,0.851
3,2005,Swanggi_Mata_besar,0.725
3,2006,Swanggi_Mata_besar,0.556
3,2007,Swanggi_Mata_besar,0.368
3,2008,Swanggi_Mata_besar,0.335
3,2009,Swanggi_Mata_besar,1.598
3,2010,Swanggi_Mata_besar,1.87
3,2011,Swanggi_Mata_besar,0.472
3,2012,Swanggi_Mata_besar,0.613
3,2013,Swanggi_Mata_besar,1.971
3,2014,Swanggi_Mata_besar,1.829
3,2015,Swanggi_Mata_besar,0.89
4,2e3,Swanggi_Mata_besar,0.871
4,2001,Swanggi_Mata_besar,0.379
4,2002,Swanggi_Mata_besar,1.287
4,2003,Swanggi_Mata_besar,1.369
4,2004,Swanggi_Mata_besar,0.46
4,2005,Swanggi_Mata_besar,0.893
4,2006,Swanggi_Mata_besar,1.62
4,2007,Swanggi_Mata_besar,0.386
4,2008,Swanggi_Mata_besar,0.405
4,2009,Swanggi_Mata_besar,1.928
4,2010,Swanggi_Mata_besar,5.547
4,2011,Swanggi_Mata_besar,0.744
4,2012,Swanggi_Mata_besar,0.205
4,2013,Swanggi_Mata_besar,0.19
4,2014,Swanggi_Mata_besar,0.147
4,2015,Swanggi_Mata_besar,0.558
5,2e3,Swanggi_Mata_besar,0.847
5,2001,Swanggi_Mata_besar,0.71
5,2002,Swanggi_Mata_besar,1.231
5,2003,Swanggi_Mata_besar,1.449
5,2004,Swanggi_Mata_besar,0.36
5,2005,Swanggi_Mata_besar,2.41
5,2006,Swanggi_Mata_besar,1.877
5,2007,Swanggi_Mata_besar,1.156
5,2008,Swanggi_Mata_besar,0.663
5,2009,Swanggi_Mata_besar,3.161
5,2010,Swanggi_Mata_besar,6.077
5,2011,Swanggi_Mata_besar,1.284
5,2012,Swanggi_Mata_besar,1.256
5,2013,Swanggi_Mata_besar,1.121
5,2014,Swanggi_Mata_besar,1.097
5,2015,Swanggi_Mata_besar,1.015
6,2e3,Swanggi_Mata_besar,2.784
6,2001,Swanggi_Mata_besar,1.401
6,2002,Swanggi_Mata_besar,3.326
6,2003,Swanggi_Mata_besar,2.338
6,2004,Swanggi_Mata_besar,0.592
6,2005,Swanggi_Mata_besar,1.91
6,2006,Swanggi_Mata_besar,2.837
