rgn_id,year,species,catch
1,2e3,Kerapu,3.453
1,2001,Kerapu,7.906
1,2002,Kerapu,4.376
1,2003,Kerapu,6.033
1,2004,Kerapu,7.736
1,2005,Kerapu,14.628
1,2006,Kerapu,5.507
1,2007,Kerapu,14.708
1,2008,Kerapu,7.393
1,2009,Kerapu,8.339
1,2010,Kerapu,173.137
1,2011,Kerapu,236.409
1,2012,Kerapu,48.655
1,2013,Kerapu,21.41
1,2014,Kerapu,25.953
1,2015,Kerapu,19.538
2,2e3,Kerapu,40.005
2,2001,Kerapu,10.603
2,2002,Kerapu,19.439
2,2003,Kerapu,32.492
2,2004,Kerapu,33.436
2,2005,Kerapu,37.651
2,2006,Kerapu,39.196
2,2007,Kerapu,33.461
2,2008,Kerapu,55.933
2,2009,Kerapu,61.156
2,2010,Kerapu,51.765
2,2011,Kerapu,54.855
2,2012,Kerapu,58.682
2,2013,Kerapu,42.248
2,2014,Kerapu,45.903
2,2015,Kerapu,71.47
3,2e3,Kerapu,16.929
3,2001,Kerapu,18.697
3,2002,Kerapu,13.035
3,2003,Kerapu,15.987
3,2004,Kerapu,78.294
3,2005,Kerapu,29.523
3,2006,Kerapu,23.563
3,2007,Kerapu,31.234
3,2008,Kerapu,46.439
3,2009,Kerapu,52.385
3,2010,Kerapu,36.942
3,2011,Kerapu,35.238
3,2012,Kerapu,68.208
3,2013,Kerapu,136.777
3,2014,Kerapu,137.087
3,2015,Kerapu,108.44
4,2e3,Kerapu,32.981
4,2001,Kerapu,13.657
4,2002,Kerapu,45.716
4,2003,Kerapu,38.263
4,2004,Kerapu,42.288
4,2005,Kerapu,36.392
4,2006,Kerapu,68.577
4,2007,Kerapu,32.74
4,2008,Kerapu,56.048
4,2009,Kerapu,63.224
4,2010,Kerapu,109.548
4,2011,Kerapu,55.523
4,2012,Kerapu,22.801
4,2013,Kerapu,13.195
4,2014,Kerapu,11.04
4,2015,Kerapu,68.032
5,2e3,Kerapu,32.063
5,2001,Kerapu,25.542
5,2002,Kerapu,43.709
5,2003,Kerapu,40.522
5,2004,Kerapu,33.074
5,2005,Kerapu,98.191
5,2006,Kerapu,79.471
5,2007,Kerapu,98.046
5,2008,Kerapu,91.884
5,2009,Kerapu,103.65
5,2010,Kerapu,120.031
5,2011,Kerapu,95.876
5,2012,Kerapu,139.795
5,2013,Kerapu,77.784
5,2014,Kerapu,82.258
5,2015,Kerapu,123.717
6,2e3,Kerapu,105.384
6,2001,Kerapu,50.429
6,2002,Kerapu,118.111
6,2003,Kerapu,65.355
6,2004,Kerapu,54.45
6,2005,Kerapu,77.82
6,2006,Kerapu,120.118
6,2007,Kerapu,155.686
6,2008,Kerapu,227.342
6,2009,Kerapu,256.453
6,2010,Kerapu,271.867
6,2011,Kerapu,147.373
6,2012,Kerapu,259.296
6,2013,Kerapu,197.173
6,2014,Kerapu,214.229
6,2015,Kerapu,382.7
7,2e3,Kerapu,24.131
7,2001,Kerapu,11.531
7,2002,Kerapu,11.225
7,2003,Kerapu,9.662
7,2004,Kerapu,22.61
7,2005,Kerapu,25.234
7,2006,Kerapu,26.67
7,2007,Kerapu,33.837
7,2008,Kerapu,40.689
7,2009,Kerapu,45.899
7,2010,Kerapu,68.349
7,2011,Kerapu,32.098
7,2012,Kerapu,31.63
7,2013,Kerapu,43.408
7,2014,Kerapu,49.402
7,2015,Kerapu,70.841
8,2e3,Kerapu,10.053
8,2001,Kerapu,5.634
8,2002,Kerapu,11.39
8,2003,Kerapu,13.685
8,2004,Kerapu,4.112
8,2005,Kerapu,38.562
8,2006,Kerapu,26.898
8,2007,Kerapu,24.288
8,2008,Kerapu,28.272
8,2009,Kerapu,31.892
8,2010,Kerapu,37.361
8,2011,Kerapu,14.627
8,2012,Kerapu,38.933
8,2013,Kerapu,19.106
8,2014,Kerapu,24.817
8,2015,Kerapu,38.64
