rgn_id,year,species,catch
1,2e3,Kuniran,0.112
1,2001,Kuniran,0.448
1,2002,Kuniran,0.126
1,2003,Kuniran,0.196
1,2004,Kuniran,0.224
1,2005,Kuniran,0.255
1,2006,Kuniran,0.081
1,2007,Kuniran,0.183
1,2008,Kuniran,0.064
1,2009,Kuniran,0.058
1,2010,Kuniran,0.768
1,2011,Kuniran,1.187
1,2012,Kuniran,0.146
1,2013,Kuniran,0.116
1,2014,Kuniran,0.129
1,2015,Kuniran,0.064
2,2e3,Kuniran,1.303
2,2001,Kuniran,0.6
2,2002,Kuniran,0.559
2,2003,Kuniran,1.054
2,2004,Kuniran,0.969
2,2005,Kuniran,0.657
2,2006,Kuniran,0.579
2,2007,Kuniran,0.417
2,2008,Kuniran,0.486
2,2009,Kuniran,0.425
2,2010,Kuniran,0.23
2,2011,Kuniran,0.275
2,2012,Kuniran,0.176
2,2013,Kuniran,0.229
2,2014,Kuniran,0.227
2,2015,Kuniran,0.235
3,2e3,Kuniran,0.552
3,2001,Kuniran,1.059
3,2002,Kuniran,0.375
3,2003,Kuniran,0.518
3,2004,Kuniran,2.269
3,2005,Kuniran,0.515
3,2006,Kuniran,0.348
3,2007,Kuniran,0.389
3,2008,Kuniran,0.403
3,2009,Kuniran,0.364
3,2010,Kuniran,0.164
3,2011,Kuniran,0.177
3,2012,Kuniran,0.204
3,2013,Kuniran,0.741
3,2014,Kuniran,0.679
3,2015,Kuniran,0.356
4,2e3,Kuniran,1.074
4,2001,Kuniran,0.773
4,2002,Kuniran,1.315
4,2003,Kuniran,1.241
4,2004,Kuniran,1.226
4,2005,Kuniran,0.635
4,2006,Kuniran,1.014
4,2007,Kuniran,0.408
4,2008,Kuniran,0.487
4,2009,Kuniran,0.44
4,2010,Kuniran,0.486
4,2011,Kuniran,0.279
4,2012,Kuniran,0.068
4,2013,Kuniran,0.071
4,2014,Kuniran,0.055
4,2015,Kuniran,0.223
5,2e3,Kuniran,1.045
5,2001,Kuniran,1.447
5,2002,Kuniran,1.257
5,2003,Kuniran,1.314
5,2004,Kuniran,0.959
5,2005,Kuniran,1.712
5,2006,Kuniran,1.175
5,2007,Kuniran,1.223
5,2008,Kuniran,0.798
5,2009,Kuniran,0.721
5,2010,Kuniran,0.532
5,2011,Kuniran,0.481
5,2012,Kuniran,0.419
5,2013,Kuniran,0.421
5,2014,Kuniran,0.408
5,2015,Kuniran,0.406
6,2e3,Kuniran,3.433
6,2001,Kuniran,2.856
6,2002,Kuniran,3.396
6,2003,Kuniran,2.119
6,2004,Kuniran,1.578
6,2005,Kuniran,1.357
6,2006,Kuniran,1.776
6,2007,Kuniran,1.941
6,2008,Kuniran,1.973
6,2009,Kuniran,1.783
6,2010,Kuniran,1.205
6,2011,Kuniran,0.74
6,2012,Kuniran,0.776
6,2013,Kuniran,1.068
6,2014,Kuniran,1.062
6,2015,Kuniran,1.257
7,2e3,Kuniran,0.786
7,2001,Kuniran,0.653
7,2002,Kuniran,0.323
7,2003,Kuniran,0.313
7,2004,Kuniran,0.655
7,2005,Kuniran,0.44
7,2006,Kuniran,0.394
7,2007,Kuniran,0.422
7,2008,Kuniran,0.353
7,2009,Kuniran,0.319
7,2010,Kuniran,0.303
7,2011,Kuniran,0.161
7,2012,Kuniran,0.095
7,2013,Kuniran,0.235
7,2014,Kuniran,0.245
7,2015,Kuniran,0.233
8,2e3,Kuniran,0.328
8,2001,Kuniran,0.319
8,2002,Kuniran,0.328
8,2003,Kuniran,0.444
8,2004,Kuniran,0.119
8,2005,Kuniran,0.672
8,2006,Kuniran,0.398
8,2007,Kuniran,0.303
8,2008,Kuniran,0.245
8,2009,Kuniran,0.222
8,2010,Kuniran,0.166
8,2011,Kuniran,0.073
8,2012,Kuniran,0.117
8,2013,Kuniran,0.104
8,2014,Kuniran,0.123
8,2015,Kuniran,0.127
